Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-05-09 17:35:30,https://drive.google.com/open?id=1tkvcSNIDNl-NdetRIdQg78jT6VbaFVn1,hschindele,iOS,Pinecone Peaks,True,Race,Weary Mood,Time Trial,20.62,Race
2021-05-10 15:02:29,https://drive.google.com/open?id=1IWwMAOBTlvchaFM-KKRUZ465A5SmIY5J,hschindele,iOS,Pinecone Peaks,True,Race,Velocity,Time Trial,20.61,Race
2021-05-25 9:39:58,https://drive.google.com/open?id=15TdARrSppGf7dWAesCnJN65Yy57r1jWJ,Mountain_Greg,Android,Pinecone Peaks,True,TTB,Pinecone Force,Time Trial,48.98,TTB
2021-05-25 11:13:33,https://drive.google.com/open?id=17lZBJEdiaTvdjwVYcN8SvG2Ukuz7XlKp,Jamiemac,Android,Pinecone Peaks,True,Race,City Woods,Time Trial,15.55,Race
2021-05-25 11:15:22,https://drive.google.com/open?id=11a_LDuX-R1_AAaH7z-jLmb4g8TXtmJGk,Jamiemac,Android,Pinecone Peaks,True,Race,Pinecone Passage,Time Trial,27.85,Race
2021-05-25 11:17:28,https://drive.google.com/open?id=1AD4RcUgzvcwEKa9c_TpqEoH0DuJnIwBm,Jamiemac,Android,Pinecone Peaks,False,Race,Velocity,Time Trial,20.99,Race
2021-05-25 11:19:07,https://drive.google.com/open?id=1P58i7PJA2SymADmQa4ikJyjBMSWBPPAP,Jamiemac,Android,Pinecone Peaks,True,Race,Treasure The Shortcuts,Time Trial,21.24,Race
2021-05-25 11:20:24,https://drive.google.com/open?id=1PMIZGAqNvL-R38ILYlzuPRYxdRTRd5kG,Jamiemac,Android,Pinecone Peaks,True,Race,Weary Mood,Time Trial,20.25,Race
2021-05-25 11:21:43,https://drive.google.com/open?id=1kaOhV1C5VKDQD4wmIIAPam5PiIcVnmKi,Jamiemac,Android,Pinecone Peaks,True,Race,Rough Patches,Time Trial,19.71,Race
2021-05-25 11:23:08,https://drive.google.com/open?id=1Wau7EwpDXfzW3veulVXLJVtL-5CS4RlN,Jamiemac,Android,Pinecone Peaks,True,Race,The Labyrinth,Time Trial,19.18,Race
2021-05-25 11:27:43,https://drive.google.com/open?id=1kEeBYJzRmaBeyeh4MwLA3TQQnfboxzOg,Jamiemac,Android,Pinecone Peaks,True,Race,Hazy Maze,Time Trial,16.19,Race
2021-05-25 11:29:44,https://drive.google.com/open?id=1DaJ2wei_klh8zk1fRpGJt9nYAoEMr7Rf,Jamiemac,Android,Pinecone Peaks,True,Race,Googly Eyes,Time Trial,17.8,Race
2021-05-25 11:30:48,https://drive.google.com/open?id=1J_Mc4Tzo7N3l8DJiWz_ED_MwYu3YN4ez,Jamiemac,Android,Pinecone Peaks,True,Race,The Execution,Time Trial,21.87,Race
